tiempo_s,referencia_rpm,velocidad_rpm,error_rpm,duty_percent,encoder_count,referencia_counts_100ms,velocidad_counts_100ms,error_counts_100ms,kp,ki,kd,sample_time_s,sample_time_count,encoder_counts_per_rev,monitor_interval_nominal_ms,sentido_giro
30.615,100.000,61.364,38.636,29.750,-45443,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
30.725,100.000,61.818,38.182,29.400,-45592,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
30.818,100.000,61.364,38.636,29.750,-45718,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
30.911,100.000,61.364,38.636,29.750,-45845,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
31.021,100.000,61.818,38.182,29.400,-45995,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
31.117,100.000,61.364,38.636,29.750,-46123,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
31.213,100.000,61.818,38.182,29.400,-46253,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
31.321,100.000,61.364,38.636,29.750,-46398,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
31.415,100.000,61.364,38.636,29.750,-46526,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
31.525,100.000,61.818,38.182,29.400,-46676,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
31.620,100.000,61.818,38.182,29.400,-46804,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
31.712,100.000,61.364,38.636,29.750,-46930,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
31.822,100.000,61.818,38.182,29.400,-47078,220,-136,84,350,0,0,0.1,10000000,1320,100,horario
31.915,100.000,61.364,38.636,29.750,-47204,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
32.013,100.000,61.364,38.636,29.750,-47336,220,-135,85,350,0,0,0.1,10000000,1320,100,horario
