tiempo_s,referencia_rpm,velocidad_rpm,error_rpm,duty_percent,encoder_count,referencia_counts_100ms,velocidad_counts_100ms,error_counts_100ms,kp,ki,kd,sample_time_s,sample_time_count,encoder_counts_per_rev,monitor_interval_nominal_ms,sentido_giro
0.063,100.000,0.000,0.000,0.000,0,220,0,0,350,40,0,0.1,10000000,1320,100,horario
0.082,100.000,0.000,0.000,0.000,0,220,0,0,350,40,0,0.1,10000000,1320,100,horario
0.181,100.000,0.000,100.000,85.800,-23,220,0,220,350,40,0,0.1,10000000,1320,100,horario
0.291,100.000,79.091,20.909,26.740,-282,220,-174,46,350,40,0,0.1,10000000,1320,100,horario
0.384,100.000,112.727,-12.727,0.000,-494,220,-248,-28,350,40,0,0.1,10000000,1320,100,horario
0.493,100.000,85.000,15.000,22.390,-673,220,-187,33,350,40,0,0.1,10000000,1320,100,horario
0.588,100.000,63.182,36.818,42.430,-797,220,-139,81,350,40,0,0.1,10000000,1320,100,horario
0.682,100.000,63.182,36.818,45.670,-936,220,-139,81,350,40,0,0.1,10000000,1320,100,horario
0.790,100.000,74.091,25.909,39.550,-1121,220,-163,57,350,40,0,0.1,10000000,1320,100,horario
0.885,100.000,80.000,20.000,36.760,-1287,220,-176,44,350,40,0,0.1,10000000,1320,100,horario
0.994,100.000,79.091,20.909,39.300,-1476,220,-174,46,350,40,0,0.1,10000000,1320,100,horario
1.088,100.000,78.182,21.818,41.920,-1638,220,-172,48,350,40,0,0.1,10000000,1320,100,horario
1.182,100.000,80.000,20.000,42.280,-1808,220,-176,44,350,40,0,0.1,10000000,1320,100,horario
1.292,100.000,84.091,15.909,40.530,-2011,220,-185,35,350,40,0,0.1,10000000,1320,100,horario
1.382,100.000,85.000,15.000,41.150,-2182,220,-187,33,350,40,0,0.1,10000000,1320,100,horario
1.490,100.000,85.000,15.000,42.470,-2384,220,-187,33,350,40,0,0.1,10000000,1320,100,horario
1.587,100.000,86.364,13.636,42.620,-2569,220,-190,30,350,40,0,0.1,10000000,1320,100,horario
1.682,100.000,88.182,11.818,42.260,-2755,220,-194,26,350,40,0,0.1,10000000,1320,100,horario
1.792,100.000,89.545,10.455,42.130,-2971,220,-197,23,350,40,0,0.1,10000000,1320,100,horario
1.887,100.000,90.000,10.000,42.660,-3160,220,-198,22,350,40,0,0.1,10000000,1320,100,horario
1.981,100.000,90.455,9.545,43.150,-3348,220,-199,21,350,40,0,0.1,10000000,1320,100,horario
2.091,100.000,91.364,8.636,43.210,-3570,220,-201,19,350,40,0,0.1,10000000,1320,100,horario
2.187,100.000,92.273,7.727,43.190,-3764,220,-203,17,350,40,0,0.1,10000000,1320,100,horario
2.283,100.000,93.182,6.818,43.090,-3958,220,-205,15,350,40,0,0.1,10000000,1320,100,horario
2.391,100.000,93.636,6.364,43.300,-4183,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
2.485,100.000,93.636,6.364,43.860,-4379,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
2.580,100.000,94.545,5.455,43.640,-4576,220,-208,12,350,40,0,0.1,10000000,1320,100,horario
2.690,100.000,95.000,5.000,43.730,-4807,220,-209,11,350,40,0,0.1,10000000,1320,100,horario
2.784,100.000,95.455,4.545,43.780,-5006,220,-210,10,350,40,0,0.1,10000000,1320,100,horario
2.879,100.000,95.455,4.545,44.180,-5206,220,-210,10,350,40,0,0.1,10000000,1320,100,horario
2.990,100.000,96.364,3.636,43.800,-5441,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
3.079,100.000,96.818,3.182,43.730,-5630,220,-213,7,350,40,0,0.1,10000000,1320,100,horario
3.180,100.000,96.364,3.636,44.400,-5844,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
3.290,100.000,97.273,2.727,43.940,-6080,220,-214,6,350,40,0,0.1,10000000,1320,100,horario
3.378,100.000,97.727,2.273,43.790,-6269,220,-215,5,350,40,0,0.1,10000000,1320,100,horario
3.479,100.000,97.727,2.273,43.990,-6489,220,-215,5,350,40,0,0.1,10000000,1320,100,horario
3.577,100.000,97.727,2.273,44.190,-6699,220,-215,5,350,40,0,0.1,10000000,1320,100,horario
3.678,100.000,98.182,1.818,44.000,-6915,220,-216,4,350,40,0,0.1,10000000,1320,100,horario
3.778,100.000,98.182,1.818,44.160,-7132,220,-216,4,350,40,0,0.1,10000000,1320,100,horario
3.899,100.000,98.636,1.364,43.930,-7363,220,-217,3,350,40,0,0.1,10000000,1320,100,horario
3.981,100.000,98.182,1.818,44.440,-7568,220,-216,4,350,40,0,0.1,10000000,1320,100,horario
4.242,100.000,99.091,0.909,43.940,-8140,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
5.238,100.000,100.000,0.000,43.840,-10318,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
6.230,100.000,100.000,0.000,44.080,-12496,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
7.243,100.000,100.455,-0.455,43.690,-14723,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
8.238,100.000,100.000,0.000,44.040,-16913,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
9.243,100.000,100.455,-0.455,43.610,-19127,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
10.238,100.000,100.455,-0.455,43.450,-21318,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
11.244,100.000,100.000,0.000,43.720,-23531,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
12.238,100.000,100.455,-0.455,43.250,-25720,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
13.240,100.000,100.000,0.000,43.520,-27928,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
14.230,100.000,100.000,0.000,43.440,-30108,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
14.556,100.000,100.455,-0.455,43.050,-30823,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
14.579,100.000,100.455,-0.455,43.050,-30877,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
14.785,100.000,99.545,0.455,43.790,-31326,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
14.887,100.000,100.000,0.000,43.440,-31552,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
14.981,100.000,100.455,-0.455,43.050,-31757,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
15.080,100.000,100.000,0.000,43.400,-31978,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.186,100.000,100.000,0.000,43.400,-32211,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.281,100.000,100.000,0.000,43.400,-32420,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.391,100.000,100.000,0.000,43.400,-32662,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.486,100.000,100.455,-0.455,43.010,-32872,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
15.594,100.000,100.000,0.000,43.360,-33112,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.689,100.000,100.000,0.000,43.360,-33318,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.784,100.000,100.000,0.000,43.360,-33528,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.894,100.000,100.000,0.000,43.360,-33772,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
15.988,100.000,100.455,-0.455,42.970,-33977,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
16.083,100.000,99.545,0.455,43.710,-34186,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
16.193,100.000,100.000,0.000,43.360,-34427,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
16.288,100.000,99.091,0.909,44.140,-34633,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
16.383,100.000,96.364,3.636,46.560,-34830,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
16.493,100.000,90.455,9.545,51.950,-35042,220,-199,21,350,40,0,0.1,10000000,1320,100,horario
16.588,100.000,82.727,17.273,59.420,-35210,220,-182,38,350,40,0,0.1,10000000,1320,100,horario
16.683,100.000,79.545,20.455,63.670,-35379,220,-175,45,350,40,0,0.1,10000000,1320,100,horario
16.793,100.000,85.455,14.545,60.400,-35593,220,-188,32,350,40,0,0.1,10000000,1320,100,horario
16.886,100.000,91.818,8.182,56.220,-35782,220,-202,18,350,40,0,0.1,10000000,1320,100,horario
16.994,100.000,88.636,11.364,59.670,-35988,220,-195,25,350,40,0,0.1,10000000,1320,100,horario
17.088,100.000,85.455,14.545,63.400,-36167,220,-188,32,350,40,0,0.1,10000000,1320,100,horario
17.182,100.000,91.818,8.182,59.220,-36362,220,-202,18,350,40,0,0.1,10000000,1320,100,horario
17.292,100.000,93.182,6.818,58.770,-36579,220,-205,15,350,40,0,0.1,10000000,1320,100,horario
17.386,100.000,84.545,15.455,66.780,-36750,220,-186,34,350,40,0,0.1,10000000,1320,100,horario
17.494,100.000,86.364,13.636,66.580,-36969,220,-190,30,350,40,0,0.1,10000000,1320,100,horario
17.589,100.000,96.364,3.636,59.200,-37169,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
17.684,100.000,90.455,9.545,64.590,-37349,220,-199,21,350,40,0,0.1,10000000,1320,100,horario
17.794,100.000,85.909,14.091,69.330,-37566,220,-189,31,350,40,0,0.1,10000000,1320,100,horario
17.888,100.000,96.364,3.636,61.600,-37770,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
17.983,100.000,97.273,2.727,61.140,-37967,220,-214,6,350,40,0,0.1,10000000,1320,100,horario
18.092,100.000,88.182,11.818,69.180,-38179,220,-194,26,350,40,0,0.1,10000000,1320,100,horario
18.186,100.000,93.636,6.364,65.540,-38380,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
18.280,100.000,96.364,3.636,63.760,-38574,220,-212,8,350,40,0,0.1,10000000,1320,100,horario
18.392,100.000,90.000,10.000,69.540,-38795,220,-198,22,350,40,0,0.1,10000000,1320,100,horario
18.485,100.000,95.909,4.091,65.350,-39000,220,-211,9,350,40,0,0.1,10000000,1320,100,horario
18.580,100.000,99.091,0.909,62.980,-39203,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
18.691,100.000,90.000,10.000,70.860,-39419,220,-198,22,350,40,0,0.1,10000000,1320,100,horario
18.783,100.000,93.182,6.818,69.010,-39621,220,-205,15,350,40,0,0.1,10000000,1320,100,horario
18.893,100.000,101.818,-1.818,62.200,-39860,220,-224,-4,350,40,0,0.1,10000000,1320,100,horario
18.990,100.000,91.364,8.636,71.010,-40046,220,-201,19,350,40,0,0.1,10000000,1320,100,horario
19.084,100.000,93.182,6.818,70.210,-40251,220,-205,15,350,40,0,0.1,10000000,1320,100,horario
19.194,100.000,104.091,-4.091,61.450,-40502,220,-229,-9,350,40,0,0.1,10000000,1320,100,horario
19.290,100.000,96.818,3.182,67.330,-40694,220,-213,7,350,40,0,0.1,10000000,1320,100,horario
19.384,100.000,90.909,9.091,72.680,-40890,220,-200,20,350,40,0,0.1,10000000,1320,100,horario
19.495,100.000,102.727,-2.727,63.340,-41142,220,-226,-6,350,40,0,0.1,10000000,1320,100,horario
19.589,100.000,99.091,0.909,66.220,-41337,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
19.683,100.000,93.636,6.364,70.980,-41538,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
19.792,100.000,103.182,-3.182,63.350,-41789,220,-227,-7,350,40,0,0.1,10000000,1320,100,horario
19.887,100.000,100.909,-0.909,65.020,-41990,220,-222,-2,350,40,0,0.1,10000000,1320,100,horario
19.982,100.000,93.636,6.364,71.180,-42188,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
20.093,100.000,101.818,-1.818,64.720,-42442,220,-224,-4,350,40,0,0.1,10000000,1320,100,horario
20.188,100.000,102.727,-2.727,63.780,-42652,220,-226,-6,350,40,0,0.1,10000000,1320,100,horario
20.281,100.000,98.182,1.818,67.440,-42855,220,-216,4,350,40,0,0.1,10000000,1320,100,horario
20.393,100.000,102.273,-2.273,64.090,-43107,220,-225,-5,350,40,0,0.1,10000000,1320,100,horario
20.490,100.000,100.455,-0.455,65.450,-43315,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
20.582,100.000,95.909,4.091,69.310,-43514,220,-211,9,350,40,0,0.1,10000000,1320,100,horario
20.699,100.000,102.727,-2.727,63.820,-43777,220,-226,-6,350,40,0,0.1,10000000,1320,100,horario
20.785,100.000,99.091,0.909,66.700,-43958,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
20.893,100.000,95.455,4.545,69.900,-44196,220,-210,10,350,40,0,0.1,10000000,1320,100,horario
20.993,100.000,103.636,-3.636,63.280,-44408,220,-228,-8,350,40,0,0.1,10000000,1320,100,horario
21.079,100.000,98.636,1.364,67.250,-44602,220,-217,3,350,40,0,0.1,10000000,1320,100,horario
21.188,100.000,93.636,6.364,71.660,-44832,220,-206,14,350,40,0,0.1,10000000,1320,100,horario
21.281,100.000,104.091,-4.091,63.250,-45049,220,-229,-9,350,40,0,0.1,10000000,1320,100,horario
21.391,100.000,100.000,0.000,66.400,-45283,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
21.487,100.000,94.545,5.455,71.080,-45487,220,-208,12,350,40,0,0.1,10000000,1320,100,horario
21.579,100.000,105.455,-5.455,62.200,-45705,220,-232,-12,350,40,0,0.1,10000000,1320,100,horario
21.690,100.000,100.909,-0.909,65.620,-45944,220,-222,-2,350,40,0,0.1,10000000,1320,100,horario
21.780,100.000,95.455,4.545,70.220,-46136,220,-210,10,350,40,0,0.1,10000000,1320,100,horario
21.889,100.000,103.636,-3.636,63.600,-46389,220,-228,-8,350,40,0,0.1,10000000,1320,100,horario
21.982,100.000,101.818,-1.818,64.840,-46591,220,-224,-4,350,40,0,0.1,10000000,1320,100,horario
22.090,100.000,98.636,1.364,67.410,-46829,220,-217,3,350,40,0,0.1,10000000,1320,100,horario
22.183,100.000,105.000,-5.000,62.070,-47045,220,-231,-11,350,40,0,0.1,10000000,1320,100,horario
22.291,100.000,104.545,-4.545,62.020,-47291,220,-230,-10,350,40,0,0.1,10000000,1320,100,horario
22.381,100.000,105.455,-5.455,60.840,-47508,220,-232,-12,350,40,0,0.1,10000000,1320,100,horario
22.492,100.000,114.091,-14.091,52.950,-47789,220,-251,-31,350,40,0,0.1,10000000,1320,100,horario
22.581,100.000,121.364,-21.364,45.470,-48035,220,-267,-47,350,40,0,0.1,10000000,1320,100,horario
22.698,100.000,120.455,-20.455,44.370,-48332,220,-265,-45,350,40,0,0.1,10000000,1320,100,horario
22.785,100.000,115.909,-15.909,46.470,-48554,220,-255,-35,350,40,0,0.1,10000000,1320,100,horario
22.890,100.000,113.636,-13.636,47.020,-48822,220,-250,-30,350,40,0,0.1,10000000,1320,100,horario
22.982,100.000,113.182,-13.182,46.210,-49052,220,-249,-29,350,40,0,0.1,10000000,1320,100,horario
23.089,100.000,112.727,-12.727,45.440,-49319,220,-248,-28,350,40,0,0.1,10000000,1320,100,horario
23.181,100.000,112.273,-12.273,44.710,-49545,220,-247,-27,350,40,0,0.1,10000000,1320,100,horario
23.291,100.000,110.000,-10.000,45.580,-49810,220,-242,-22,350,40,0,0.1,10000000,1320,100,horario
23.387,100.000,109.545,-9.545,45.090,-50040,220,-241,-21,350,40,0,0.1,10000000,1320,100,horario
23.479,100.000,109.091,-9.091,44.640,-50260,220,-240,-20,350,40,0,0.1,10000000,1320,100,horario
23.585,100.000,108.636,-8.636,44.230,-50513,220,-239,-19,350,40,0,0.1,10000000,1320,100,horario
23.679,100.000,107.273,-7.273,44.640,-50734,220,-236,-16,350,40,0,0.1,10000000,1320,100,horario
23.791,100.000,106.818,-6.818,44.390,-50995,220,-235,-15,350,40,0,0.1,10000000,1320,100,horario
23.884,100.000,106.818,-6.818,43.790,-51214,220,-235,-15,350,40,0,0.1,10000000,1320,100,horario
23.994,100.000,105.909,-5.909,43.970,-51468,220,-233,-13,350,40,0,0.1,10000000,1320,100,horario
24.087,100.000,105.455,-5.455,43.840,-51684,220,-232,-12,350,40,0,0.1,10000000,1320,100,horario
24.179,100.000,105.000,-5.000,43.750,-51899,220,-231,-11,350,40,0,0.1,10000000,1320,100,horario
