tiempo_s,referencia_rpm,velocidad_rpm,error_rpm,duty_percent,encoder_count,referencia_counts_100ms,velocidad_counts_100ms,error_counts_100ms,kp,ki,kd,sample_time_s,sample_time_count,encoder_counts_per_rev,monitor_interval_nominal_ms,sentido_giro
26.621,100.000,98.182,1.818,36.960,-110538,220,-216,4,350,40,0,0.1,10000000,1320,100,horario
26.722,100.000,98.636,1.364,36.730,-110757,220,-217,3,350,40,0,0.1,10000000,1320,100,horario
26.822,100.000,99.091,0.909,36.460,-110975,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
26.922,100.000,98.636,1.364,36.930,-111193,220,-217,3,350,40,0,0.1,10000000,1320,100,horario
27.022,100.000,99.091,0.909,36.660,-111410,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
27.121,100.000,99.091,0.909,36.740,-111628,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
27.222,100.000,99.091,0.909,36.820,-111846,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
27.321,100.000,99.091,0.909,36.900,-112065,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
27.421,100.000,99.545,0.455,36.590,-112283,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
27.522,100.000,99.545,0.455,36.630,-112502,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
27.622,100.000,99.091,0.909,37.060,-112720,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
27.729,100.000,99.545,0.455,36.750,-112956,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
27.826,100.000,99.545,0.455,36.790,-113159,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
27.925,100.000,99.545,0.455,36.830,-113384,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
28.022,100.000,99.545,0.455,36.870,-113597,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
28.122,100.000,100.000,0.000,36.520,-113816,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
28.222,100.000,99.091,0.909,37.300,-114035,220,-218,2,350,40,0,0.1,10000000,1320,100,horario
28.322,100.000,100.000,0.000,36.600,-114255,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
28.422,100.000,100.000,0.000,36.600,-114475,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
28.528,100.000,99.545,0.455,36.990,-114708,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
28.622,100.000,99.545,0.455,37.030,-114913,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
28.722,100.000,100.000,0.000,36.680,-115132,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
28.826,100.000,99.545,0.455,37.070,-115363,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
28.936,100.000,100.000,0.000,36.720,-115603,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.030,100.000,100.000,0.000,36.720,-115809,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.124,100.000,100.000,0.000,36.720,-116014,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.232,100.000,100.000,0.000,36.720,-116254,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.325,100.000,100.000,0.000,36.720,-116460,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.433,100.000,100.000,0.000,36.720,-116697,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.530,100.000,100.000,0.000,36.720,-116909,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.625,100.000,100.000,0.000,36.720,-117120,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.735,100.000,100.000,0.000,36.720,-117360,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.829,100.000,100.000,0.000,36.720,-117567,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
29.937,100.000,100.000,0.000,36.720,-117805,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.032,100.000,100.000,0.000,36.720,-118013,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.125,100.000,100.000,0.000,36.720,-118219,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.234,100.000,100.000,0.000,36.720,-118459,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.329,100.000,100.000,0.000,36.720,-118667,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.424,100.000,100.000,0.000,36.720,-118874,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.533,100.000,100.000,0.000,36.720,-119116,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.626,100.000,100.000,0.000,36.720,-119323,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.726,100.000,100.000,0.000,36.720,-119543,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
30.824,100.000,100.455,-0.455,36.330,-119756,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
30.925,100.000,99.545,0.455,37.070,-119980,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
31.036,100.000,100.000,0.000,36.720,-120221,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
31.130,100.000,100.000,0.000,36.720,-120430,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
31.225,100.000,100.000,0.000,36.720,-120639,220,-220,0,350,40,0,0.1,10000000,1320,100,horario
31.335,100.000,100.455,-0.455,36.330,-120880,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
31.430,100.000,99.545,0.455,37.070,-121089,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
31.524,100.000,99.545,0.455,37.110,-121296,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
31.634,100.000,100.455,-0.455,36.370,-121540,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
31.730,100.000,100.455,-0.455,36.330,-121750,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
31.837,100.000,99.545,0.455,37.070,-121985,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
31.929,100.000,99.545,0.455,37.110,-122188,220,-219,1,350,40,0,0.1,10000000,1320,100,horario
32.025,100.000,100.455,-0.455,36.370,-122399,220,-221,-1,350,40,0,0.1,10000000,1320,100,horario
